event_id,deficiency_domain,deficiency_subtype,subtype_redacted,application_type,product_name,sponsor,office,regulatory_pathway,crl_date,year,disclosure_status__publicly_rele,application_number,data_limitation
CRL_001,Clinical,Efficacy,0,NDA,Vatiquonine Oral Capusles,"PTC Therapeutics, Inc",Not Available,Not Available,8/18/2025,2025,N,220049,1
CRL_001,Statistics,Insufficient Evidence/Not Persuasive,0,NDA,Vatiquonine Oral Capusles,"PTC Therapeutics, Inc",Not Available,Not Available,8/18/2025,2025,N,220049,1
CRL_001,Statistics,Missing/Inadequate Analyses,0,NDA,Vatiquonine Oral Capusles,"PTC Therapeutics, Inc",Not Available,Not Available,8/18/2025,2025,N,220049,1
CRL_001,Clinical,Study Design,0,NDA,Vatiquonine Oral Capusles,"PTC Therapeutics, Inc",Not Available,Not Available,8/18/2025,2025,N,220049,1
CRL_001,Nonclinical,Redacted,1,NDA,Vatiquonine Oral Capusles,"PTC Therapeutics, Inc",Not Available,Not Available,8/18/2025,2025,N,220049,1
CRL_001,CMC,Redacted,1,NDA,Vatiquonine Oral Capusles,"PTC Therapeutics, Inc",Not Available,Not Available,8/18/2025,2025,N,220049,1
CRL_002,CMC,Redacted,1,NDA,Phenylephrine hydrochloride in sodium chloride injection,Hikma Pharmaceuticals USA Inc,Not Available,Not Available,12/23/2024,2024,N,219357,1
CRL_003,Clinical,Efficacy,0,NDA,Govorestat,"Applied Therapeutics, Inc",Not Available,Not Available,11/27/2024,2024,N,219195,1
CRL_003,Statistics,Insufficient Evidence/Not Persuasive,0,NDA,Govorestat,"Applied Therapeutics, Inc",Not Available,Not Available,11/27/2024,2024,N,219195,1
CRL_003,Clinical,Study Design,0,NDA,Govorestat,"Applied Therapeutics, Inc",Not Available,Not Available,11/27/2024,2024,N,219195,1
CRL_004,CMC,Redacted,1,NDA,Diazepam Injection,"Hospira, Inc",Not Available,Not Available,1/17/2025,2025,N,219112,1
CRL_004,Nonclinical,Redacted,1,NDA,Diazepam Injection,"Hospira, Inc",Not Available,Not Available,1/17/2025,2025,N,219112,1
CRL_005,Clinical,Safety,0,NDA,Naloxone Hydrochloride (HCI) Nasal Spray,Hikma Pharmaceuticals USA Inc,Not Available,Not Available,10/21/2024,2024,N,219045,1
CRL_006,Clinical,Safety,0,NDA,Dienogest and Ethinyl Estradiol Tablets,"Chemo Research, S.L.",Not Available,Not Available,5/29/2025,2025,N,219029,1
CRL_007,Clinical,Data Integrity,0,NDA,Irinotecan Liposome Injection,Conjupro Biotherapeutics Inc,Not Available,Not Available,7/30/2025,2025,N,218923,1
CRL_007,CMC,Facility,0,NDA,Irinotecan Liposome Injection,Conjupro Biotherapeutics Inc,Not Available,Not Available,7/30/2025,2025,N,218923,1
CRL_008,Clinical,Data Integrity,0,NDA,Irinotecan Liposome Injection,Conjupro Biotherapeutics Inc,Not Available,Not Available,10/10/2024,2024,N,218923,1
CRL_008,CMC,Facility,0,NDA,Irinotecan Liposome Injection,Conjupro Biotherapeutics Inc,Not Available,Not Available,10/10/2024,2024,N,218923,1
CRL_009,CMC,Redacted,1,NDA,Lamotrigine Oral Suspension,"OWP Pharmaceuticals, Inc.",Not Available,Not Available,1/3/2025,2025,N,218879,1
CRL_010,Clinical,Data Integrity,0,NDA,Glepaglutide Injection,"Zealand Pharma US, Inc",Not Available,Not Available,12/19/2024,2024,N,218828,1
CRL_010,Clinical,Efficacy,0,NDA,Glepaglutide Injection,"Zealand Pharma US, Inc",Not Available,Not Available,12/19/2024,2024,N,218828,1
CRL_010,Statistics,Insufficient Evidence/Not Persuasive,0,NDA,Glepaglutide Injection,"Zealand Pharma US, Inc",Not Available,Not Available,12/19/2024,2024,N,218828,1
CRL_010,Clinical,Study Design,0,NDA,Glepaglutide Injection,"Zealand Pharma US, Inc",Not Available,Not Available,12/19/2024,2024,N,218828,1
CRL_011,CMC,Facility,0,NDA,Paclitaxel Protein-Bound Particles for Injectable Suspension (Albumin-Bound),Accord Healthcare Inc,Not Available,Not Available,12/5/2024,2024,N,218762,1
CRL_012,CMC,Redacted,1,NDA,Paclitaxel Protein-Bound Particles for Injectable Suspension (Albumin-Bound),Accord Healthcare Inc,Not Available,Not Available,4/17/2024,2024,N,218762,1
CRL_013,CMC,Redacted,1,NDA,Metoprolol Tartrate Tablets,XTM Consulting LLC,Not Available,Not Available,6/12/2024,2024,N,218698,1
CRL_014,Clinical,Efficacy,0,NDA,Sodium Dichloroacetate,Saol International Development Limited,Not Available,Not Available,8/27/2025,2025,N,218679,1
CRL_014,Statistics,Missing/Inadequate Analyses,0,NDA,Sodium Dichloroacetate,Saol International Development Limited,Not Available,Not Available,8/27/2025,2025,N,218679,1
CRL_014,Statistics,SAP Deficiencies,0,NDA,Sodium Dichloroacetate,Saol International Development Limited,Not Available,Not Available,8/27/2025,2025,N,218679,1
CRL_014,Clinical,Study Design,0,NDA,Sodium Dichloroacetate,Saol International Development Limited,Not Available,Not Available,8/27/2025,2025,N,218679,1
CRL_015,CMC,Facility,0,NDA,Oxylanthanum Carbonate Tablets,Unicycive Therapeutics Inc,Not Available,Not Available,6/27/2025,2025,N,218607,1
CRL_016,CMC,Facility,0,NDA,Octreotide Hydrochloride Extended-Release Injection,"Bridge Regulatory Affairs, LLC",Not Available,Not Available,10/21/2024,2024,N,218600,1
CRL_017,Clinical,Efficacy,0,NDA,Floretyrosine F 18 Injection,Telix Pharmaceuticals (US) Inc,Not Available,Not Available,4/25/2025,2025,N,218592,1
CRL_017,Statistics,Insufficient Evidence/Not Persuasive,0,NDA,Floretyrosine F 18 Injection,Telix Pharmaceuticals (US) Inc,Not Available,Not Available,4/25/2025,2025,N,218592,1
CRL_017,CMC,Redacted,1,NDA,Floretyrosine F 18 Injection,Telix Pharmaceuticals (US) Inc,Not Available,Not Available,4/25/2025,2025,N,218592,1
CRL_018,CMC,Redacted,1,NDA,Etripamil Nasal Spray,"Milestone Pharmaceuticals USA, Inc",Not Available,Not Available,3/27/2025,2025,N,218571,1
CRL_019,CMC,Facility,0,NDA,Sirolimus Cream,AFT Pharmaceuticals Ltd,Not Available,Not Available,1/25/2024,2024,N,218528,1
CRL_019,CMC,Manufacturing Controls,0,NDA,Sirolimus Cream,AFT Pharmaceuticals Ltd,Not Available,Not Available,1/25/2024,2024,N,218528,1
CRL_019,CMC,Microbiology,0,NDA,Sirolimus Cream,AFT Pharmaceuticals Ltd,Not Available,Not Available,1/25/2024,2024,N,218528,1
CRL_019,Clinical,Study Design,0,NDA,Sirolimus Cream,AFT Pharmaceuticals Ltd,Not Available,Not Available,1/25/2024,2024,N,218528,1
CRL_019,CMC,Redacted,1,NDA,Sirolimus Cream,AFT Pharmaceuticals Ltd,Not Available,Not Available,1/25/2024,2024,N,218528,1
CRL_020,CMC,Redacted,1,NDA,Sodium Bicarbonate in Water for Injection,Baxter Healthcare Corporation,Not Available,Not Available,3/29/2024,2024,N,218224,1
CRL_021,Nonclinical,Insufficient Nonclinical Support,0,NDA,Leve (Naproxen Sodium) Capsule,Bayer Healthcare LLC,Not Available,Not Available,6/13/2024,2024,N,218506,1
CRL_021,CMC,Redacted,1,NDA,Leve (Naproxen Sodium) Capsule,Bayer Healthcare LLC,Not Available,Not Available,6/13/2024,2024,N,218506,1
CRL_022,CMC,Facility,0,NDA,Epinephrine Injection,Accord Healthcare Inc,Not Available,Not Available,1/30/2024,2024,N,218470,1
CRL_022,CMC,Redacted,1,NDA,Epinephrine Injection,Accord Healthcare Inc,Not Available,Not Available,1/30/2024,2024,N,218470,1
CRL_023,CMC,Redacted,1,NDA,Furosemide Injection,Baxter Healthcare Corporation,Not Available,Not Available,3/27/2024,2024,N,218408,1
CRL_024,Clinical,Efficacy,0,NDA,Floretyrosine F 18 Injection,University of California San Francisco,Not Available,Not Available,4/25/2025,2025,N,218353,1
CRL_024,Statistics,Insufficient Evidence/Not Persuasive,0,NDA,Floretyrosine F 18 Injection,University of California San Francisco,Not Available,Not Available,4/25/2025,2025,N,218353,1
CRL_024,Clinical,Study Design,0,NDA,Floretyrosine F 18 Injection,University of California San Francisco,Not Available,Not Available,4/25/2025,2025,N,218353,1
CRL_025,CMC,Facility,0,NDA,Phenylephrine hydrochloride in sodium chloride injection,"Amneal EU, Limited",Not Available,Not Available,4/2/2025,2025,N,218345,1
CRL_026,Nonclinical,Redacted,1,NDA,Phenylephrine hydrochloride in sodium chloride injection,"Amneal EU, Limited",Not Available,Not Available,7/1/2024,2024,N,218345,1
CRL_026,CMC,Redacted,1,NDA,Phenylephrine hydrochloride in sodium chloride injection,"Amneal EU, Limited",Not Available,Not Available,7/1/2024,2024,N,218345,1
CRL_026,Regulatory,Redacted,1,NDA,Phenylephrine hydrochloride in sodium chloride injection,"Amneal EU, Limited",Not Available,Not Available,7/1/2024,2024,N,218345,1
CRL_027,CMC,Facility,0,NDA,Carbidopa and Levodopa Injection,"NeuroDerm, Ltd.",Not Available,Not Available,5/24/2024,2024,N,218317,1
CRL_027,Nonclinical,Redacted,1,NDA,Carbidopa and Levodopa Injection,"NeuroDerm, Ltd.",Not Available,Not Available,5/24/2024,2024,N,218317,1
CRL_028,Clinical,Efficacy,0,NDA,Phenobarbital Sodium Injection,Hikma Pharmaceuticals USA Inc,Not Available,Not Available,1/23/2024,2024,N,218258,1
CRL_028,Clinical,Safety,0,NDA,Phenobarbital Sodium Injection,Hikma Pharmaceuticals USA Inc,Not Available,Not Available,1/23/2024,2024,N,218258,1
CRL_028,CMC,Facility,0,NDA,Phenobarbital Sodium Injection,Hikma Pharmaceuticals USA Inc,Not Available,Not Available,1/23/2024,2024,N,218258,1
CRL_028,CMC,Redacted,1,NDA,Phenobarbital Sodium Injection,Hikma Pharmaceuticals USA Inc,Not Available,Not Available,1/23/2024,2024,N,218258,1
CRL_029,Clinical,Efficacy,0,NDA,Glatiramer Acetate (GA) Depot,Mapi Pharma Ltd.,Not Available,Not Available,3/8/2024,2024,N,218223,1
CRL_029,Clinical,Safety,0,NDA,Glatiramer Acetate (GA) Depot,Mapi Pharma Ltd.,Not Available,Not Available,3/8/2024,2024,N,218223,1
CRL_029,CMC,Facility,0,NDA,Glatiramer Acetate (GA) Depot,Mapi Pharma Ltd.,Not Available,Not Available,3/8/2024,2024,N,218223,1
CRL_029,CMC,Manufacturing Controls,0,NDA,Glatiramer Acetate (GA) Depot,Mapi Pharma Ltd.,Not Available,Not Available,3/8/2024,2024,N,218223,1
CRL_029,CMC,Manufacturing Controls,0,NDA,Glatiramer Acetate (GA) Depot,Mapi Pharma Ltd.,Not Available,Not Available,3/8/2024,2024,N,218223,1
CRL_029,CMC,Microbiology,0,NDA,Glatiramer Acetate (GA) Depot,Mapi Pharma Ltd.,Not Available,Not Available,3/8/2024,2024,N,218223,1
CRL_029,Clinical,Pharmacology,0,NDA,Glatiramer Acetate (GA) Depot,Mapi Pharma Ltd.,Not Available,Not Available,3/8/2024,2024,N,218223,1
CRL_029,CMC,Redacted,1,NDA,Glatiramer Acetate (GA) Depot,Mapi Pharma Ltd.,Not Available,Not Available,3/8/2024,2024,N,218223,1
CRL_029,Nonclinical,Redacted,1,NDA,Glatiramer Acetate (GA) Depot,Mapi Pharma Ltd.,Not Available,Not Available,3/8/2024,2024,N,218223,1
CRL_030,CMC,Facility,0,NDA,Hydrocortisone Sodium Phosphate,"Antares Pharma, Inc.",Not Available,Not Available,8/16/2024,2024,N,218026,1
CRL_031,CMC,Facility,0,NDA,Dasiglucagon Injection,"Zealand Pharma US, Inc",Not Available,Not Available,10/8/2024,2024,N,217724,1
CRL_032,CMC,Redacted,1,NDA,Darunivar and Ritonavir Tablets,"Laurus Generics, Inc.",Not Available,Not Available,3/10/2025,2025,N,217719,1
CRL_033,CMC,Redacted,1,NDA,"Cefepime for Injection and Taniborbactam for Injection, co-packaged for intravenous use.","Venatorx Pharmaceuticals, Inc",Not Available,Not Available,2/22/2024,2024,N,217556,1
CRL_033,Nonclinical,Redacted,1,NDA,"Cefepime for Injection and Taniborbactam for Injection, co-packaged for intravenous use.","Venatorx Pharmaceuticals, Inc",Not Available,Not Available,2/22/2024,2024,N,217556,1
CRL_034,Clinical,Human Factors,0,NDA,Naloxone Hydrochloride Nasal Powder,Orexo AB,Not Available,Not Available,7/15/2024,2024,N,217433,1
CRL_034,CMC,Specifications,0,NDA,Naloxone Hydrochloride Nasal Powder,Orexo AB,Not Available,Not Available,7/15/2024,2024,N,217433,1
CRL_034,CMC,Redacted,1,NDA,Naloxone Hydrochloride Nasal Powder,Orexo AB,Not Available,Not Available,7/15/2024,2024,N,217433,1
CRL_035,Clinical,Efficacy,0,NDA,20% Soybean Oil Emulsion for Intravenous Infusion,ResQ Pharma,Not Available,Not Available,6/2/2025,2025,N,217382,1
CRL_035,Clinical,Human Factors,0,NDA,20% Soybean Oil Emulsion for Intravenous Infusion,ResQ Pharma,Not Available,Not Available,6/2/2025,2025,N,217382,1
CRL_035,Nonclinical,Redacted,1,NDA,20% Soybean Oil Emulsion for Intravenous Infusion,ResQ Pharma,Not Available,Not Available,6/2/2025,2025,N,217382,1
CRL_036,CMC,Facility,0,NDA,Nilotinib Orally Disintegrating Tablets,"Nanocopoeia, LLC",Not Available,Not Available,6/14/2024,2024,N,217379,1
CRL_036,Clinical,Pharmacology,0,NDA,Nilotinib Orally Disintegrating Tablets,"Nanocopoeia, LLC",Not Available,Not Available,6/14/2024,2024,N,217379,1
CRL_037,Clinical,Efficacy,0,NDA,"Naproxen Sodium, Dextromethorphan hydrobromide, guaifenesin extended-release tablet",RB Health (US) LLC,Not Available,Not Available,7/26/2024,2024,N,217338,1
CRL_038,CMC,Manufacturing Controls,0,NDA,Furosemide Injection for Subcuteneous Use,"SQ Innovation, Inc",Not Available,Not Available,1/12/2024,2024,N,217294,1
CRL_038,CMC,Specifications,0,NDA,Furosemide Injection for Subcuteneous Use,"SQ Innovation, Inc",Not Available,Not Available,1/12/2024,2024,N,217294,1
CRL_039,CMC,Biopharmaceutics,0,NDA,Roluperidone Extended-Release Tablets,"Minerva Neurosciences, Inc",Not Available,Not Available,2/26/2024,2024,N,217002,1
CRL_039,Clinical,Efficacy,0,NDA,Roluperidone Extended-Release Tablets,"Minerva Neurosciences, Inc",Not Available,Not Available,2/26/2024,2024,N,217002,1
CRL_039,Clinical,Safety,0,NDA,Roluperidone Extended-Release Tablets,"Minerva Neurosciences, Inc",Not Available,Not Available,2/26/2024,2024,N,217002,1
CRL_039,CMC,Manufacturing Controls,0,NDA,Roluperidone Extended-Release Tablets,"Minerva Neurosciences, Inc",Not Available,Not Available,2/26/2024,2024,N,217002,1
CRL_039,CMC,Manufacturing Controls,0,NDA,Roluperidone Extended-Release Tablets,"Minerva Neurosciences, Inc",Not Available,Not Available,2/26/2024,2024,N,217002,1
CRL_039,Clinical,Pharmacology,0,NDA,Roluperidone Extended-Release Tablets,"Minerva Neurosciences, Inc",Not Available,Not Available,2/26/2024,2024,N,217002,1
CRL_039,Nonclinical,Redacted,1,NDA,Roluperidone Extended-Release Tablets,"Minerva Neurosciences, Inc",Not Available,Not Available,2/26/2024,2024,N,217002,1
CRL_040,CMC,Facility,0,NDA,Bendamustine Hydrochloride Injection,Accord Healthcare Inc,Not Available,Not Available,5/10/2024,2024,N,216987,1
CRL_041,Regulatory,Administrative/Filing,0,NDA,Rivoceranib Tablets,"Elevar Therapeutics, Inc",Not Available,Not Available,3/20/2025,2025,N,216586,1
CRL_042,Regulatory,Administrative/Filing,0,NDA,Rivoceranib Tablets,"Elevar Therapeutics, Inc",Not Available,Not Available,5/15/2024,2024,N,216586,1
CRL_043,Clinical,Efficacy,0,NDA,Reproxalap Opthalmic Solution,"Aldeyra Therapeutics, Inc",Not Available,Not Available,4/2/2025,2025,N,216442,1
CRL_043,Statistics,Missing/Inadequate Analyses,0,NDA,Reproxalap Opthalmic Solution,"Aldeyra Therapeutics, Inc",Not Available,Not Available,4/2/2025,2025,N,216442,1
CRL_044,Clinical,Safety,0,NDA,Dasatinib Tablets,Xspray Pharma AB,Not Available,Not Available,7/25/2024,2024,N,216195,1
CRL_044,CMC,Facility,0,NDA,Dasatinib Tablets,Xspray Pharma AB,Not Available,Not Available,7/25/2024,2024,N,216195,1
CRL_044,CMC,Redacted,1,NDA,Dasatinib Tablets,Xspray Pharma AB,Not Available,Not Available,7/25/2024,2024,N,216195,1
CRL_045,Nonclinical,Redacted,1,NDA,"Amino Acids, Dextrose and Lipid Injectable Emulsion","Fresenius Kabi USA, LLC",Not Available,Not Available,4/25/2025,2025,N,215818,1
CRL_045,CMC,Redacted,1,NDA,"Amino Acids, Dextrose and Lipid Injectable Emulsion","Fresenius Kabi USA, LLC",Not Available,Not Available,4/25/2025,2025,N,215818,1
CRL_046,CMC,Facility,0,NDA,Bendamustine Hydrochloride Injection,Accord Healthcare Inc,Not Available,Not Available,3/7/2024,2024,N,215749,1
CRL_047,CMC,Facility,0,NDA,Nilotinib Capsules,Sun Pharmaceutical Industries Limited,Not Available,Not Available,6/25/2025,2025,N,215644,1
CRL_047,CMC,Redacted,1,NDA,Nilotinib Capsules,Sun Pharmaceutical Industries Limited,Not Available,Not Available,6/25/2025,2025,N,215644,1
CRL_048,CMC,Facility,0,NDA,Nilotinib Capsules,Sun Pharmaceutical Industries Limited,Not Available,Not Available,10/25/2024,2024,N,215644,1
CRL_049,Clinical,Efficacy,0,NDA,Midomafetamine Capsules,Lykos Therapeutics,Not Available,Not Available,8/8/2024,2024,N,215455,1
CRL_049,Clinical,Safety,0,NDA,Midomafetamine Capsules,Lykos Therapeutics,Not Available,Not Available,8/8/2024,2024,N,215455,1
CRL_049,Statistics,SAP Deficiencies,0,NDA,Midomafetamine Capsules,Lykos Therapeutics,Not Available,Not Available,8/8/2024,2024,N,215455,1
CRL_050,Clinical,Safety,0,NDA,Bendamustin Injection,BendaRx USA Corporation,Not Available,Not Available,1/17/2024,2024,N,215291,1
CRL_050,Nonclinical,Insufficient Nonclinical Support,0,NDA,Bendamustin Injection,BendaRx USA Corporation,Not Available,Not Available,1/17/2024,2024,N,215291,1
CRL_051,Clinical,Efficacy,0,NDA,Elamipretide Injection,Stealth BioTherapeutics Inc,Not Available,Not Available,5/15/2025,2025,N,215244,1
CRL_051,Clinical,Efficacy,0,NDA,Elamipretide Injection,Stealth BioTherapeutics Inc,Not Available,Not Available,5/15/2025,2025,N,215244,1
CRL_051,Clinical,Efficacy,0,NDA,Elamipretide Injection,Stealth BioTherapeutics Inc,Not Available,Not Available,5/15/2025,2025,N,215244,1
CRL_051,CMC,Facility,0,NDA,Elamipretide Injection,Stealth BioTherapeutics Inc,Not Available,Not Available,5/15/2025,2025,N,215244,1
CRL_052,Nonclinical,Redacted,1,NDA,Lidocaine Topical System,"MEDRx USA, Inc",Not Available,Not Available,7/11/2024,2024,N,215029,1
CRL_053,Nonclinical,Redacted,1,NDA,"Amino Acids, Dextrose and Lipid Injectable Emulsion","Fresenius Kabi USA, LLC",Not Available,Not Available,12/11/2024,2024,N,214610,1
CRL_053,CMC,Redacted,1,NDA,"Amino Acids, Dextrose and Lipid Injectable Emulsion","Fresenius Kabi USA, LLC",Not Available,Not Available,12/11/2024,2024,N,214610,1
CRL_054,Clinical,Human Factors,0,NDA,Scopolamine Nasal Gel,"Defender Pharmaceuticals, Inc",Not Available,Not Available,1/25/2024,2024,N,214315,1
CRL_054,CMC,Redacted,1,NDA,Scopolamine Nasal Gel,"Defender Pharmaceuticals, Inc",Not Available,Not Available,1/25/2024,2024,N,214315,1
CRL_055,CMC,Facility,0,NDA,Fosfomycin for Injection,Meitheal Pharmaceuticals Inc.,Not Available,Not Available,12/11/2024,2024,N,212271,1
CRL_056,Clinical,Safety,0,NDA,Sotagliflozin Tablets,"Lexicon Pharmaceuticals, Inc.",Not Available,Not Available,12/20/2024,2024,N,210934,1
CRL_057,Clinical,Efficacy,0,NDA,Troriluzole Capsules,"Biohaven Therapeutics, Ltd.",Not Available,Not Available,11/4/2025,2025,N,210862,1
CRL_057,Clinical,Study Design,0,NDA,Troriluzole Capsules,"Biohaven Therapeutics, Ltd.",Not Available,Not Available,11/4/2025,2025,N,210862,1
CRL_057,Nonclinical,Redacted,1,NDA,Troriluzole Capsules,"Biohaven Therapeutics, Ltd.",Not Available,Not Available,11/4/2025,2025,N,210862,1
CRL_058,CMC,Redacted,1,NDA,"Abacavir, Lamivudine, Lopinavir, and Ritonavir Oral Granules","Cipla USA, Inc.",Not Available,Not Available,6/20/2025,2025,N,210168,1
CRL_059,CMC,Facility,0,NDA,"Abacavir, Lamivudine, Lopinavir, and Ritonavir Oral Granules","Cipla USA, Inc.",Not Available,Not Available,3/22/2024,2024,N,210168,1
CRL_060,Nonclinical,Redacted,1,NDA,Spinraza (nusinersen) Injection,"Biogen, Inc",Not Available,Not Available,9/22/2025,2025,N,209531,1
CRL_060,CMC,Redacted,1,NDA,Spinraza (nusinersen) Injection,"Biogen, Inc",Not Available,Not Available,9/22/2025,2025,N,209531,1
CRL_061,CMC,Facility,0,NDA,Atazanavir Sulfate and Ritonavir Tablets,Heritage Pharmaceuticals Inc.,Not Available,Not Available,7/28/2025,2025,N,205508,1
CRL_061,Clinical,Pharmacology,0,NDA,Atazanavir Sulfate and Ritonavir Tablets,Heritage Pharmaceuticals Inc.,Not Available,Not Available,7/28/2025,2025,N,205508,1
CRL_061,CMC,Redacted,1,NDA,Atazanavir Sulfate and Ritonavir Tablets,Heritage Pharmaceuticals Inc.,Not Available,Not Available,7/28/2025,2025,N,205508,1
CRL_062,Clinical,Efficacy,0,NDA,"Atropine Sulphate Ophthalmic Solution, 0.01%","Vyluma, Inc",Not Available,Not Available,8/27/2025,2025,N,217711,1
CRL_062,CMC,Facility,0,NDA,"Atropine Sulphate Ophthalmic Solution, 0.01%","Vyluma, Inc",Not Available,Not Available,8/27/2025,2025,N,217711,1
CRL_063,CMC,Facility,0,BLA,"SRK-015 (Apitegromab-MSTN) Injection, for Intravenous use","Scholar Rock, Inc",Not Available,Not Available,9/22/2025,2025,N,761463,1
CRL_064,CMC,Facility,0,BLA,Amivantamab and Hyaluronidase Injection,"Janssen Biotech, Inc",Not Available,Not Available,12/13/2024,2024,N,761433,1
CRL_065,CMC,Facility,0,BLA,INTP23.1,Accord BioPharma Inc,Not Available,Not Available,3/13/2025,2025,N,761424,1
CRL_065,CMC,Redacted,1,BLA,INTP23.1,Accord BioPharma Inc,Not Available,Not Available,3/13/2025,2025,N,761424,1
CRL_066,CMC,Facility,0,BLA,SI-6603 Injection,Seikagaku Corporation,Not Available,Not Available,3/11/2025,2025,N,761393,1
CRL_066,CMC,Microbiology,0,BLA,SI-6603 Injection,Seikagaku Corporation,Not Available,Not Available,3/11/2025,2025,N,761393,1
CRL_066,CMC,Redacted,1,BLA,SI-6603 Injection,Seikagaku Corporation,Not Available,Not Available,3/11/2025,2025,N,761393,1
CRL_067,CMC,Facility,0,BLA,TVB-009,"Teva Pharmaceuticals, Inc",Not Available,Not Available,7/30/2025,2025,N,761385,1
CRL_068,CMC,Facility,0,BLA,CT-P42,"Celltrion, Inc",Not Available,Not Available,3/26/2025,2025,N,761377,1
CRL_069,CMC,Facility,0,BLA,CT-P42,"Celltrion, Inc",Not Available,Not Available,6/27/2024,2024,N,761377,1
CRL_069,CMC,Redacted,1,BLA,CT-P42,"Celltrion, Inc",Not Available,Not Available,6/27/2024,2024,N,761377,1
CRL_070,CMC,Facility,0,BLA,DRL_RI,Dr. Reddy's Laboratories SA,Not Available,Not Available,4/19/2024,2024,N,761376,1
CRL_070,CMC,Microbiology,0,BLA,DRL_RI,Dr. Reddy's Laboratories SA,Not Available,Not Available,4/19/2024,2024,N,761376,1
CRL_070,CMC,Redacted,1,BLA,DRL_RI,Dr. Reddy's Laboratories SA,Not Available,Not Available,4/19/2024,2024,N,761376,1
CRL_071,CMC,Facility,0,BLA,HER3-DXd,"Daiichi Sankyo, Inc",Not Available,Not Available,6/26/2024,2024,N,761366,1
CRL_072,CMC,Facility,0,BLA,Gan & Lee Insulin Lispro,Gan & Lee Pharmaceuticals,Not Available,Not Available,3/26/2024,2024,N,761357,1
CRL_072,CMC,Redacted,1,BLA,Gan & Lee Insulin Lispro,Gan & Lee Pharmaceuticals,Not Available,Not Available,3/26/2024,2024,N,761357,1
CRL_073,CMC,Facility,0,BLA,Gan & Lee Insulin Aspart,Gan & Lee Pharmaceuticals,Not Available,Not Available,4/12/2024,2024,N,761356,1
CRL_073,CMC,Redacted,1,BLA,Gan & Lee Insulin Aspart,Gan & Lee Pharmaceuticals,Not Available,Not Available,4/12/2024,2024,N,761356,1
CRL_074,Clinical,Safety,0,BLA,NNCO148-0287 Injection,Novo Nordisk Inc.,Not Available,Not Available,7/10/2024,2024,N,761326,1
CRL_074,CMC,Facility,0,BLA,NNCO148-0287 Injection,Novo Nordisk Inc.,Not Available,Not Available,7/10/2024,2024,N,761326,1
CRL_074,CMC,Redacted,1,BLA,NNCO148-0287 Injection,Novo Nordisk Inc.,Not Available,Not Available,7/10/2024,2024,N,761326,1
CRL_075,Clinical,Efficacy,0,BLA,Bevacizumab-vikg Injection,Outlook Therapeutics Inc.,Not Available,Not Available,8/27/2025,2025,N,761320,1
CRL_076,CMC,Facility,0,BLA,Camrelizumab,"Jiangsu Hengrui Pharmaceuticals Co,. Ltd",Not Available,Not Available,3/20/2025,2025,N,761308,1
CRL_077,CMC,Facility,0,BLA,SHR-1210,"Jiangsu Hengrui Pharmaceuticals Co,. Ltd",Not Available,Not Available,5/16/2024,2024,N,761308,1
CRL_078,Regulatory,REMs/PMRs,0,BLA,Odronextamab,"Regeneron Pharmaceuticals, Inc.",Not Available,Not Available,3/22/2024,2024,N,761303,1
CRL_079,Regulatory,REMs/PMRs,0,BLA,Odronextamab,"Regeneron Pharmaceuticals, Inc.",Not Available,Not Available,3/22/2024,2024,N,761303,1
CRL_080,CMC,Facility,0,BLA,Odronextamab,"Regeneron Pharmaceuticals, Inc.",Not Available,Not Available,7/30/2025,2025,N,761303,1
CRL_081,CMC,Facility,0,BLA,PB2452,"SFJ Pharmaceuticals, Inc",Not Available,Not Available,1/31/2025,2025,N,761290,1
CRL_081,CMC,Microbiology,0,BLA,PB2452,"SFJ Pharmaceuticals, Inc",Not Available,Not Available,1/31/2025,2025,N,761290,1
CRL_081,CMC,Redacted,1,BLA,PB2452,"SFJ Pharmaceuticals, Inc",Not Available,Not Available,1/31/2025,2025,N,761290,1
CRL_082,CMC,Facility,0,BLA,EG12014,Sandoz Inc.,Not Available,Not Available,12/5/2024,2024,N,761271,1
CRL_082,CMC,Microbiology,0,BLA,EG12014,Sandoz Inc.,Not Available,Not Available,12/5/2024,2024,N,761271,1
CRL_083,CMC,Facility,0,BLA,TX05,"Tanvex BioPharma USA, Inc.",Not Available,Not Available,1/3/2025,2025,N,761266,1
CRL_084,CMC,Facility,0,BLA,LUBT004,Lupin Limited (Biotech Division),Not Available,Not Available,11/14/2024,2024,N,761212,1
CRL_085,Clinical,Efficacy,0,BLA,AEB1102,Immedica Pharma AB,Not Available,Not Available,8/6/2025,2025,N,761211,1
CRL_085,Clinical,Safety,0,BLA,AEB1102,Immedica Pharma AB,Not Available,Not Available,8/6/2025,2025,N,761211,1
CRL_086,CMC,Facility,0,BLA,XSB-001,Xbrane Biopharma AB,Not Available,Not Available,4/19/2024,2024,N,761187,1
CRL_086,CMC,Redacted,1,BLA,XSB-001,Xbrane Biopharma AB,Not Available,Not Available,4/19/2024,2024,N,761187,1
CRL_087,CMC,Facility,0,BLA,INTP5,Accord BioPharma Inc,Not Available,Not Available,8/5/2025,2025,N,761147,1
CRL_088,CMC,Facility,0,BLA,INTP5,Accord BioPharma Inc,Not Available,Not Available,10/29/2024,2024,N,761147,1
